ID_FORMATION,DOMAINE_CATGEGORIE,SOUS_DOMAINE_CATEGORIE,FORMATION_COURS,KEYWORDS
347,Communication,Communication interne et externe,3h chrono pour acquérir les fondamentaux du droit d’auteur et du droit à l’image ,Droit d'auteur droit à l'image communication interne communication externe  réseaux sociaux  publicité  contenu digital  législation  plagiat  licence  copyright  image  réputation  médias sociaux.
348,Communication,Communication interne et externe,Réussir sa stratégie influenceurs et créateurs de contenus sur les médias sociaux ,Influenceurs  réseaux sociaux  stratégie digitale  community management  content marketing  communication digitale  publicité online  Instagram  Facebook  Twitter  TikTok  LinkedIn  Youtube  Pinterest
349,Communication,Communication interne et externe,Réseaux sociaux niveau 3 - Optimiser la performance de sa stratégie social media ,Stratégie digitale community management  influence marketing  publicité en ligne  analyse web  engagement  relation client  Twitter Facebook Instagram LinkedIn TikTok  YouTube Pinterest
350,Communication,Communication interne et externe,Déployer un programme d'Employee Advocacy ,Communication interne communication externe Employee Advocacy programme d'influence  réputation digitale engagement collaborateurs  influence marketing  LinkedIn Twitter Facebook Instagram Yammer  Microsoft Teams SharePoint
351,Communication,Communiquer à l'oral,Prise de parole en distanciel : optimiser son impact ,Prise de parole éloquence communication non verbale  techniques de présentation  gestion du stress  impact audience  confiance en soi Zoom Microsoft Teams Google Meet Skype WebExGoToMeeting
352,Communication,Communiquer à l'écrit,Optimiser ses écrits professionnels grâce à l’IA ,Rédaction professionnelle  orthographe grammaire style  concision  efficacité  clarité ChatGPT Jasper Copy.ai  Grammarly QuillBot ProWritingAid
353,Comptabilité - Fiscalité,Comptabilité,Comptable d'entreprise ,Comptabilité générale  déclaration TVA  bilan comptable  régime fiscal  amortissement  audit interne  gestion financière  Sage  Cegid  Xero  QuickBooks  EBP  AAT  SAP
354,Comptabilité - Fiscalité,Comptabilité,Les fondamentaux de la comptabilité générale ,Comptabilité générale bilan compte de résultat trésorerie normes comptables fiscalité  amortissement  logiciel comptable  Sage Cegid QuickBooks Xero EBP Excel
355,Comptabilité - Fiscalité,Comptabilité,Pratique de la comptabilité générale - Niveau 1 ,Comptabilité générale normes IFRS bilan compte de résultat trésorerie TVA amortissement  Sage QuickBooks Cegid Xero EBP Excel
356,Comptabilité - Fiscalité,Comptabilité,Pratique de la comptabilité générale - Niveau 2 ,Comptabilité générale fiscalité des entreprises bilan comptable compte de résultat TVA amortissement normes comptables logiciel comptable  Sage Cegid QuickBooks Xero  EBP  AAT
357,Comptabilité - Fiscalité,Comptabilité,Pratique de la comptabilité générale - Niveau 3 ,Comptabilité générale normes IFRS bilan compte de résultat trésorerie analyse financière audit interne logiciel comptable  Sage Cegid QuickBooks Xero EBP  Excel
358,Comptabilité - Fiscalité,Comptabilité,Monter le bilan et la liasse fiscale ,Bilan comptable liasse fiscale déclaration fiscale impôts TVA comptabilité générale normes comptables  logiciel comptable Excel Sage QuickBooks Cegid EBP Xero
359,Comptabilité - Fiscalité,Comptabilité,Réaliser la clôture comptable et mettre en œuvre une démarche de révision ,Clôture comptable révision comptable bilan comptable compte de résultat normes comptables  audit interne déclarations fiscales  Sage QuickBooks Xero Cegid EBP Excel  SAP
360,Comptabilité - Fiscalité,Comptabilité,"Préparer, établir et clôturer les comptes annuels ",Comptabilité générale bilan compte de résultat liasse fiscale normes comptables audit interne déclarations fiscales Sage Cegid QuickBooks Xero EBP Excel  
361,Comptabilité - Fiscalité,Comptabilité,Comptabilité analytique : décider sur la base de coûts pertinents ,Comptabilité de gestion coûts de production rentabilité analyse financière  reporting  budgeting  gestion prévisionnelle  SAP Sage  Xero QuickBooks Excel  Power BI
362,Comptabilité - Fiscalité,Comptabilité,L'essentiel de la comptabilité bancaire ,Comptabilité bancaire tenue de comptes  analyse financière  gestion budgétaire  réglementation bancaire  déclaration fiscale  audit interne  Sage  Xero  QuickBooks  Cegid  EBP  SAP  Oracle
363,Comptabilité - Fiscalité,Comptabilité,Maîtriser la comptabilité fournisseurs ,Comptabilité fournisseurs factures paiement TVA rapprochement bancaire écritures comptables reporting logiciel comptable Sage QuickBooks Xero Cegid EBP SAP
364,Comptabilité - Fiscalité,Comptabilité,Contrôler les factures fournisseurs ,Comptabilité fournisseurs contrôle de gestion facturation rapprochement bancaire TVA  audit interne  gestion des impayés  Sage QuickBooks Xero Cegid EBP SAP  Excel
365,Comptabilité - Fiscalité,Comptabilité,Maîtriser la TVA dans la comptabilité fournisseurs ,Comptabilité fournisseurs TVA déclarations fiscales impôts facturation gestion des paiements  réglementation fiscale  Sage QuickBooks Xero Cegid EBP  SAP.
366,Comptabilité - Fiscalité,Comptabilité,Pratique de la comptabilité des immobilisations corporelles et incorporelles ,Comptabilité immobilière amortissement fiscalité des immobilisations normes comptables  bilan  inventaire reporting  Sage Cegid QuickBooks Xero SAP EBP  Excel
367,Comptabilité - Fiscalité,Comptabilité,Maîtriser la comptabilité clients ,Comptabilité clients facturation recouvrement trésorerie impayés bilan reporting QuickBooks Xero Sage Cegid EBP SAP Excel
368,Comptabilité - Fiscalité,Comptabilité,Maîtriser la comptabilité des charges de personnel ,Comptabilité analytique gestion de paie charges sociales déclarations fiscales  bilan résultat trésorerie  Sage Cegid QuickBooks  Xero  EBP  AAT
369,Comptabilité - Fiscalité,Comptabilité,Paie et charges sociales - Niveau 1 ,Comptabilité générale fiscalité des entreprises paie charges sociales droit du travail gestion budgétaire déclarations fiscales logiciels comptables  Sage Cegid QuickBooks  AAT Xero  Excel
370,Comptabilité - Fiscalité,Comptabilité,Journée Nationale de la Paie - 25e édition ,Paie  salaire  impôt  charges sociales  déclaration  réglementation  audit  logiciel paie  gestion  formation  comptabilité  fiscalité  droit du travail  Sage
371,Comptabilité - Fiscalité,Comptabilité,Pratique de la consolidation des comptes - Niv. 1 ,Comptabilité générale normes IFRS consolidation reporting financier analyse financière bilan compte de résultat  Sage Cegid QuickBooks SAP Xero EBP
372,Comptabilité - Fiscalité,Comptabilité,Évaluer et constater les impôts différés ,Impôts différés évaluation constatation fiscalité comptabilité normes IFRS bilan.  Tax  SAP Oracle Sage QuickBooks Xero Cegid.
373,Comptabilité - Fiscalité,Comptabilité,Pratique de la consolidation des comptes - Niv. 2 ,Comptabilité générale normes IFRS consolidation reporting financier analyse financière audit interne fiscalité des entreprises  SAP Sage Xero QuickBooks Oracle Financials EBP Cegid
1,Achats,Management et métiers des achats,Responsable Achats ,Négociation  Supply chain  Logistique  Sourcing  Performance achats  Gestion des risques  Analyse des coûts  SAP Ariba Coupa Oracle Procurement Cloud  Jaggaer  Zycus  Ivalua  SciQuest
2,Achats,Management et métiers des achats,Management opérationnel des achats , Négociation Approvisionnement Logistique Gestion des stocks Performance achats  Analyse des coûts  Gestion de projet  SAP Ariba Coupa Oracle Procurement Cloud Zycus Jaggaer Ivalua  Basware)
3,Achats,Management et métiers des achats,Formation au métier d'acheteur ,Négociation  approvisionnement  sourcing  contrat  logistique  performance  supply chain  SAP Ariba  Coupa  Oracle Procurement Cloud  Zycus  Ivalua  Jaggaer  Basware
4,Achats,Management et métiers des achats,Formation pratique à l'achat ,négociation stratégie supply chain sourcing achats responsables performance achats publics SAP Ariba Coupa Oracle Procurement Cloud Jaggaer Zycus Ivalua  Simul
5,Achats,Management et métiers des achats,Formation assistant achat ,Assistant achat  gestion des achats  négociation fournisseurs  approvisionnement  logistique achats  gestion de stock  analyse des coûts  SAP Oracle Coupa  Ariba  Zycus  Spend Management  e-procurement
