ID_FORMATION,TITRE_FORMATION,KEYWORDS,ID_SOUS_DOMAINE
374,L'essentiel des normes IAS / IFRS ,"Comptabilité générale, normes IFRS 16,  bilan comptable,  impôt sur les sociétés,  comptabilité analytique,  audit interne,  reporting financier,  US GAAP,  IAS 1,  IAS 2,  IAS 7,  IFRS 9,  IFRS 15,  XBRL",205
377,Organiser et fiabiliser la clôture ,"Comptabilité générale, bilan, compte de résultat, TVA, déclarations fiscales, normes comptables, audit interne, QuickBooks, Xero, Sage, Cegid, EBP, SAP, Excel",205
378,Fiscalité des entreprises ,"Comptabilité générale,  impôt sur les sociétés, TVA,  bilan,  déclaration fiscale,  amortissement,  reporting fiscal,  Sage,  Cegid,  QuickBooks,  Xero,  EBP,  Chorus Pro,  Taxation",137
383,Pratique de l'impôt sur les sociétés ,"Comptabilité, fiscalité, impôt société, déclaration, optimisation fiscale, bilan, normes comptables,  Sage, Cegid, QuickBooks, Taxamo,  Chorus Pro,  BoFiP",137
387,Les bases de la paie ,"salaire, impôts, charges sociales, bulletin de paie, déclarations fiscales, législation sociale, logiciels de paie,  Sage, Cegid, QuickBooks, ADP, PeopleSoft, Oracle HCM Cloud",205
390,Les fondamentaux du contrôle de gestion ,"Analyse financière, reporting, tableaux de bord, budget prévisionnel, performance, rentabilité, indicateurs clés,  SAP,  Oracle, Qlik Sense,  Power BI,  Tableau,  Cognos,  Anaplan",9
393,Le métier de contrôleur de gestion dans les activités de services ,"Budget, performance, analyse financière, tableaux de bord, reporting, prévisionnel, rentabilité, SAP, Oracle, Qlik Sense,  Power BI,  Cognos,  Tableau,  Anaplan",9
395,Contrôle de gestion dans les services : méthodes et outils ,"Analyse financière, tableaux de bord, reporting, budget, prévisionnel, performance, rentabilité,  SAP,  Oracle,  Qlik Sense,  Cognos,  Tableau,  Power BI,  Excel",9
397,3h chrono pour piloter par le Cash ," indicateurs performance, tableaux de bord, analyse financière, rentabilité, cash-flow, prévisionnel, budget.  Excel, SAP, Qlik Sense, Power BI, Sage, Oracle,  Tableau)",75
401,Élaborer et suivre un budget ,"Budget, Performance, Pilotage, Contrôle, Indicateurs, Reporting, Prévisionnel, Excel,  Tableau, SAP,  Oracle Hyperion, Qlik Sense, Cognos, Anaplan",75
404,Simuler le budget de masse salariale pour mieux le piloter ,"Budget, masse salariale, prévisionnel, pilotage, performance, rentabilité, gestion financière,  Excel, SAP, Oracle, Sage, Qlik Sense,  Anaplan, Hyperion",10
406,Chiffrage prévisionnel et pilotage du coût des projets ,"Chiffrage, prévisionnel, pilotage, coût, projet, budget, rentabilité,  analyse financière, tableaux de bord,  SAP, Oracle,  Qlik Sense,  Anaplan,  Power BI,  Cognos",10
408,Optimisation des Performances Industrielles : Maîtrise du Coût et Analyse Sectorielle,"Coût industriel, analyse de rentabilité, tableaux de bord, performance industrielle, gestion budgétaire, indicateurs clés, optimisation des processus, SAP, Oracle, Qlik Sense,  Cognos,  Tableau, Power BI,  Anaplan",10
410,Contrôle de gestion des activités commerciales et marketing ,"Analyse financière, tableaux de bord, reporting, budget prévisionnel, rentabilité, performance commerciale,  indicateurs clés,  SAP,  Oracle, Qlik Sense,  Tableau,  Cognos,  Power BI,  Excel",10
413,Maîtriser la Performance Bancaire :  Outils et Méthodes de Contrôle de Gestion Sectoriel et Fonctionnel,"Performance bancaire, analyse financière, tableaux de bord, indicateurs clés, rentabilité, rentabilité bancaire, gestion budgétaire,  reporting financier,  SAP,  Oracle,  Qlik Sense,  Power BI,  Cognos,  Tableau",10
415,Mesurer vos coûts de non qualité ,"Coûts, performance, indicateurs, rentabilité, tableaux de bord, analyse, optimisation,  SAP, Qlik Sense,  Power BI,  Tableau,  Oracle,  Cognos",10
417,Préparer et animer la revue de performance ,"Performance,  Communication,  Challenger,  Revue, Opérationnels,  Budget,  Analyse,  Méthodologies, Outils,  KPI,  Tableaux de bord,  SAP,  Oracle,  Cognos",138
420,Maîtrisez l'analyse de données financières avec Excel,"Analyse financière, tableaux de bord, reporting, prévisionnel, budget, KPI, indicateurs de performance, Power BI, Tableau, Qlik Sense,  Excel, Google Sheets,  Data Studio,  Cognos",76
423,Cycle : créer son entreprise ,"business plan, création d'entreprise, entrepreneuriat, formalités juridiques, financement, marketing digital, développement commercial,  auto-entrepreneur, micro-entreprise, SARL, SAS,  Shopify,  WordPress,  Stripe",103
426,Finance pour non-financiers ,"Business plan, financement participatif,  subventions,  prévisionnel, rentabilité,  comptabilité simplifiée,  gestion financière,  crowdfunding,  banques,  investisseurs,  amortissement, trésorerie,  subventions européennes,  aide publique.",139
427,Lire et analyser un bilan et un compte de résultat ,"Financement, développement, création d'entreprise, bilan, compte de résultat, analyse financière, stratégie d'entreprise, business plan,  subventions, prêts bancaires, crowdfunding,  comptabilité,  audit,  Xero, QuickBooks, Sage",139
431,Concevoir une stratégie d'entreprise ,"Business plan, financement, développement commercial, stratégie marketing, étude de marché, rentabilité, gestion financière,  Subvention, prêt bancaire, crowdfunding,  Incubateur, accélérateur, coaching, mentorat",139
435,Le commerce international pour non-spécialistes ,"Financement, développement, internationalisation, export, import, business plan, marketing,  subventions, crowdfunding, réseaux,  douanes,  Brexit,  e-commerce,  chambres de commerce",139
436,Obtenir des aides et financer vos projets à l'export ,"Financement, subventions, business plan, export, développement commercial, stratégie, marketing, aides publiques, crowdfunding, prêts bancaires, BPI France, réseaux d'affaires, incubateurs, accélérateurs",139
438,Piloter des prestataires de service ,"Business plan, financement, développement, prestataire, gestion de projet,  marketing, stratégie,  crowdfunding, subventions,  banque, comptabilité,  Xero, QuickBooks, Stripe",139
443,La gestion du temps ,"Gestion du temps,  productivité, organisation,  efficacité,  planning,  priorités,  délégation,  Asana, Trello, Monday.com,  Notion,  Todoist,  Google Calendar, Outlook",140
444,Le leadership féminin ,"Création d'entreprise, entrepreneuriat féminin, leadership, management, business plan, financement, marketing digital, réseaux sociaux, coaching, mentorat,  Femmes chefs d'entreprise,  incubateur, accélérateur,  BGE.",140
446,Dirigeant de PME : mieux piloter son entreprise ,"Gestion, Stratégie, Leadership,  Performance,  Comptabilité,  Finance,  Marketing,  Outils de gestion,  Méthodologies managériales,  Développement personnel,  Planification stratégique,  Analyse financière,  PME,  TPE,  Microsoft Project,  Xero,  Trello,  Asana",77
448,Piloter la performance d'un centre de profit ,"Performance financière, rentabilité, gestion budgétaire, tableaux de bord, indicateurs clés, stratégie, leadership,  SAP,  Oracle,  Sage,  Microsoft Dynamics,  Qlik Sense,  Tableau,  Power BI",77
451,Profession directeur d'usine ,"Leadership, management, stratégie, gestion, opérations, production,  industrie,  outils de gestion,  méthodologies de management,  décision stratégique,  Lean Manufacturing, Six Sigma,  ERP, CRM",77
454,Nouvelles approches de la motivation et de l'engagement ,"Motivation, Engagement, Leadership, Management, Performance, Ressources Humaines, Coaching,  Succès,  Stratégie,  Communication,  Collaboration,  Culture d'entreprise,  Psychologie du travail,  Teal Organisation",77
458,Piloter la Performance Durable : Stratégie RSE et Développement Durable pour une Entreprise Réussie," RSE, Développement durable, Performance durable, Stratégie RSE,  Développement durable,  Impact social, Gouvernance d'entreprise,  Analyse de cycle de vie,  Bilan carbone,  ISO 14001,  GRI,  Global Reporting Initiative,  B Corp,  EcoVadis)",207
461,Diriger avec Impact :  Intégrer le Développement Durable au Cœur de l'Entreprise,"RSE, développement durable, impact, gouvernance, stratégie, leadership,  ESG,  responsabilité sociale,  éco-responsabilité,  bilan carbone,  normes ISO,  management durable,  B Corp,  ISO 14001",207
468,Responsable Transformation Digitale ,"Transformation digitale, management, leadership, stratégie digitale, intelligence artificielle,  innovation,  performance,  outils collaboratifs,  méthodes agiles,  gestion de projet,  IA,  Big Data,  Cloud Computing,  CRM.",41
471,Executive Mastère Spécialisé® Direction Financière ," gestion financière, analyse financière, contrôle de gestion, comptabilité, budget, stratégie financière, leadership  finance d'entreprise, comptabilité analytique,  SAP, Oracle Financials, Hyperion,  Sage, QuickBooks, Xero)",42
475,Maîtriser la planification stratégique financière pour une entreprise prospère,"Planification stratégique,  budgétisation,  prévision financière,  analyse financière,  gestion de trésorerie,  reporting financier,  performance financière,  Excel,  SAP,  Oracle,  Sage,  Qlik Sense,  Tableau,  Power BI",42
478,"DRH, RRH, business and human partner ","Gestion RH, Recrutement, Management,  Motivation,  Formation,  Paie,  Communication interne,  Talent Management,  Succession,  SIRH,  Workday,  PeopleSoft,  BambooHR,  SAP SuccessFactors",43
480,Prévenir et faire face aux agissements sexistes et au harcèlement sexuel au travail ,"Prévention harcèlement,  discrimination, égalité,  RH,  formation, sensibilisation,  conformité,  droit du travail,  management,  enquête interne,  médiation,  code du travail,  Ressources Humaines,  Gestion des conflits.",43
485,Présider et animer le CSE - Organisations de plus de 50 salariés ,"Présidence CSE, animation CSE, droit social, relations sociales, négociations collectives, gestion du personnel, communication interne,  réunions CSE,  législation sociale,  instances représentatives du personnel,  CHSCT,  CE,  Comité Social et Economique,  Dialogues sociaux",43
486,"IRP, Comité Social et Économique (CSE) et délégués syndicaux ","Négociation collective, droit social, relations sociales, dialogue social, gestion du personnel, management,  employés,  syndicats,  CSE,  DP, CHSCT,  Comité d'entreprise,  institutions représentatives du personnel,  droit du travail",43
488,Dirigez vos Ventes : Maîtrise du Marketing Commercial,"Marketing digital, stratégie commerciale, prospection,  vente,  clients,  fidélisation,  performance,  outils CRM,  analyse marché,  plan marketing,  Salesforce, Hubspot,  Pipedrive,  Zoho CRM",181
490,Définir et déployer sa stratégie marketing ,"Stratégie marketing, plan marketing,  marketing digital,  étude de marché,  analyse concurrentielle,  cible marketing,  segmentation clients,  Google Analytics,  HubSpot,  SEMrush,  Mailchimp,  Salesforce,  Hootsuite,  Adobe Analytics",181
495,Développer son impact personnel ,"Leadership, management, productivité, communication efficace, influence, assertivité, networking,  techniques de communication,  gestion du temps,  développement personnel, coaching,  outils collaboratifs,  Slack, Microsoft Outlook,  Zoom",78
496,Convaincre et s’imposer en négociation ,"Négociation commerciale, leadership, influence, persuasion, communication interpersonnelle, gestion du temps, prise de parole,  techniques de vente, coaching, management,  techniques de négociation, relations professionnelles,  assertivité,  confiance en soi.",78
501,Le Charisme Professionnel : Rayonnement et Impact en Direction d'Entreprise,"Leadership, management, influence,  communication efficace,  développement personnel,  prise de parole,  assertivité,  techniques de communication,  gestion du temps,  intelligence émotionnelle,  coaching,  mentoring,  négociation,  Microsoft Teams, Slack, Zoom",78
502,Leader of the Future ,"Gestion, Management, Stratégie,  Motivation,  Communication,  Développement,  Succession,  Harvard Business Review,  McKinsey,  Bain  et Company,  Kotter,  Simon Sinek,  Jack Welch,  John Maxwell",11
804,S’adapter et coopérer efficacement ,"Communication efficace, travail d'équipe, gestion du temps, résolution de conflits, leadership,  négociation,  assertivité,  Microsoft Teams, Slack, Zoom, Google Workspace,  Asana, Trello,  Moodle",182
808,Menez une réunion stratégique efficace ,"Réunion efficace, prise de parole, collaboration, brainstorming, communication, leadership, gestion du temps,  outils collaboratifs,  méthodologies agiles, techniques de facilitation,  Microsoft Teams, Google Meet, Zoom, Slack,  Trello,  Miro",44
811,Réussir ses réunions à distance ,"Réunion efficace,  productivité, collaboration, communication,  gestion du temps,  prise de parole,  intelligence collective,  Microsoft Teams, Zoom, Google Meet, Skype Entreprise, Slack,  GoToMeeting, Webex",44
816,Résolution de problème et prise de décision ,"Efficacité collective,  gestion du temps, brainstorming,  prise de décision, résolution de conflits, communication efficace, leadership,  outils collaboratifs, méthodes agiles,  techniques de réunion,  processus décisionnels,  analyse de problèmes,  Microsoft Teams, Zoom, Google Meet",44
820,Public speaking: basics ,"Communication, Oratoire, Eloquence,  Confiance en soi,  Présentation,  Leadership,  Assertivité,  Techniques de communication,  Préparation,  Gestion du stress,  Public speaking,  Discours,  Rhetoric,  éloquence  ",12
